,sales,MoM,YoY
,Queens,,
,The Rockaways,,
,All,,
2011-11,416155.8447630138,-0.03116105385109047,-0.09563230092066854
2011-12,483729.1008239219,0.16237488169699676,0.07445686841050425
2012-01,468717.7077177493,-0.03103264426432928,-0.029365140291849223
2012-02,452191.243513659,-0.03525888596050686,-0.045263968215148664
2012-03,438114.479265731,-0.03113011242444097,-0.06853201430653555
2012-04,422050.3424251155,-0.0366665280443107,-0.0332532846240613
2012-05,429752.8471362101,0.018250203676736243,-0.02096951795797186
2012-06,458618.5323061871,0.06716810688360142,-0.03199147793670609
2012-07,455129.9051352169,-0.0076068168319048945,-0.038277250562927634
2012-08,455644.8585807068,0.0011314427807966876,-0.0019712533280825673
2012-09,499856.5769553317,0.09703109240020935,0.08417046164376618
2012-10,508371.3897629047,0.017034511898267768,0.18352297032047615
2012-11,459436.9639528666,-0.09625723790801888,0.10400218988754051
2012-12,416778.5597283139,-0.09284930811298209,-0.13840503079424638
2013-01,364052.8851141094,-0.12650764628721511,-0.22330033809319316
2013-02,485427.3381880862,0.33339786068700716,0.07350008464598523
2013-03,438792.7768893013,-0.09606908723528806,0.0015482200558791792
2013-04,425254.5530394621,-0.030853342540902107,0.0075920104600202265
2013-05,435492.3547369003,0.024074525773480016,0.013355368414513569
2013-06,398885.6773529991,-0.08405814013891677,-0.1302451836231262
2013-07,417789.2313013967,0.047390906772690755,-0.08204399098478599
2013-08,370154.5732026944,-0.11401600263923084,-0.18762482176207806
2013-09,391167.2289103353,0.056767245980058334,-0.21744106821007014
2013-10,413225.8473615741,0.05639178545883561,-0.18715754725242262
2013-11,371535.6618319383,-0.10088958809286863,-0.19132396610984492
2013-12,409040.8469059364,0.10094639338003386,-0.018565525125432192
2014-01,399578.2278388373,-0.02313367757444318,0.09758291769502891
2014-02,356344.9595801461,-0.10819725712415074,-0.265914934024431
2014-03,356572.918984844,0.0006397155300483792,-0.18737741876092862
2014-04,327369.0361883682,-0.08190157255805808,-0.23018099665592628
2014-05,361062.4382121634,0.10292177420349558,-0.17090981211301226
2014-06,355568.4704451077,-0.015216115512484807,-0.1085955434533119
2014-07,392735.7779175829,0.10452925543692992,-0.059966728452462204
2014-08,393658.095079724,0.0023484419143871005,0.06349650545627372
2014-09,385049.1047542411,-0.021869206890663184,-0.01564068690809617
2014-10,392382.460069704,0.019045247021528322,-0.05044066682893655
2014-11,394656.8517080842,0.005796364185025604,0.0622314147776335
2014-12,386658.4482133182,-0.020266729084136625,-0.0547192263606997
2015-01,391633.4693447322,0.012866707437539926,-0.019882861328744617
2015-02,415344.6746432933,0.060544379259091174,0.16556910228970834
2015-03,389201.6642781934,-0.0629429289963862,0.09150651537487131
2015-04,386310.3185009022,-0.007428914217654792,0.18004537936391496
2015-05,379524.8331228227,-0.017564856678980112,0.051133524168500255
2015-06,412618.003108546,0.08719632313233538,0.16044598271613486
2015-07,415999.4873198529,0.008195193098293752,0.059235014252131624
2015-08,422912.5900373384,0.01661805585873255,0.07431447574243277
2015-09,415231.0220757363,-0.018163488490432145,0.07838459289694732
2015-10,410214.0828279858,-0.012082284273152055,0.04544449503454917
2015-11,411395.2620317343,0.0028794213879872466,0.042412567401796775
2015-12,415357.7711674084,0.009631878393797422,0.07422396455244873
