,sales,MoM,YoY
,Queens,,
,Central Queens,,
,All,,
2006-09,489181.1353794681,0.009756557870518545,0.1208276982629577
2006-10,499924.8105953939,0.021962570587665153,0.11166429492778573
2006-11,493864.7139597677,-0.012122016165608596,0.08355259702405671
2006-12,497363.3504929936,0.007084200256329609,0.07229119112318827
2007-01,497120.2757086315,-0.000488726771124548,0.053997489374473684
2007-02,497362.9015477998,0.00048806265007494964,0.045795635047076955
2007-03,498874.1123872916,0.0030384470469930758,0.06952879583346672
2007-04,495903.6583549099,-0.005954315845668967,0.07249730386095332
2007-05,484023.4954248925,-0.02395659465273592,0.04785577859336043
2007-06,480017.1232287597,-0.008277226692509854,0.023513464303303477
2007-07,477243.3434207701,-0.005778501794544755,-0.007953094182234666
2007-08,471195.496080843,-0.012672460335596325,-0.027368989121788312
2007-09,477196.1017184251,0.012734853553338255,-0.024500195927927515
2007-10,477034.9042393964,-0.0003378013325092688,-0.04578669806112712
2007-11,477124.5240366423,0.0001878684273401987,-0.03389630692361867
2007-12,477178.2959140039,0.00011269988158790767,-0.040584121365158876
2008-01,470435.8081492497,-0.014129912911984843,-0.053678091325773836
2008-02,461598.8030476943,-0.018784720356048612,-0.07190745105597374
2008-03,462895.0541831268,0.002808176985888977,-0.07212051559859889
2008-04,463854.4714554213,0.0020726453299173553,-0.06462784930001775
2008-05,465706.7675630704,0.003993269918983966,-0.037842642010059935
2008-06,472201.0675171842,0.013945040970945843,-0.016282868533943118
2008-07,467449.4711515129,-0.010062654857294184,-0.02052175772438647
2008-08,456166.6402852092,-0.02413700637741567,-0.03189516012066307
2008-09,451468.0019053753,-0.010300267413014264,-0.05391515085810783
2008-10,452509.3759674962,0.002306639801106458,-0.05141243974799847
2008-11,450143.7738275207,-0.00522774171235163,-0.056548655224960664
2008-12,449949.755171273,-0.00043101486131413846,-0.057061565825361815
2009-01,445152.8267922408,-0.010661031201597782,-0.053743743395034405
2009-02,441762.1894667438,-0.007616793877127215,-0.04297371104513226
2009-03,429787.278128555,-0.027107144123501903,-0.07152328752571624
2009-04,421639.938952566,-0.018956678316457753,-0.09100813962275733
2009-05,424276.02359712,0.006251980424583525,-0.08896315632849261
2009-06,418333.1862337224,-0.014007007308621255,-0.11407827086604683
2009-07,411599.9322375797,-0.016095433538903525,-0.119477167823837
2009-08,411529.1332090127,-0.00017200932998739926,-0.09785351039323664
2009-09,415224.8563303185,0.008980465350016287,-0.08027843705887516
2009-10,421939.1060241367,0.01617015357210927,-0.06755720779928187
2009-11,419023.3695087661,-0.006910325385208083,-0.06913436579193666
2009-12,417273.927599544,-0.004175046158578333,-0.07262105867640933
2010-01,411121.2896195856,-0.014744841632815975,-0.07644910943930316
2010-02,404320.3862832748,-0.016542328281281105,-0.08475556323338906
2010-03,401942.4529923989,-0.005881309405976642,-0.06478745778004946
2010-04,403499.9872814227,0.003875018121196838,-0.043022375243214395
2010-05,397758.8696924678,-0.014228296827555442,-0.06249977003138907
2010-06,407127.1411740034,0.02355264004239266,-0.026787368127801692
2010-07,396477.8898467732,-0.026157065570528548,-0.03673966200285461
2010-08,403423.0108204551,0.017517044837900064,-0.01969756630678332
2010-09,392042.1459524578,-0.028210747931437186,-0.05583170184642905
2010-10,398833.0084423762,0.017321766447890852,-0.054761687769321665
2010-11,389141.7430345943,-0.024299055501024625,-0.071312553543739
2010-12,394713.6370260701,0.014318417623422341,-0.0540659003145888
2011-01,396178.403438076,0.003710959730304886,-0.03634666109200124
2011-02,395354.6545743693,-0.0020792371733495685,-0.02217481980397573
2011-03,392113.4695382253,-0.008198170929929693,-0.024453708188817314
2011-04,386432.7943093398,-0.014487324894947973,-0.04229787734833146
2011-05,389046.1067472937,0.006762656990912719,-0.02190463521758912
2011-06,389543.2419074167,0.0012778309601384485,-0.04319019168282734
2011-07,391527.5855992826,0.0050940267430887864,-0.012485700651311826
2011-08,390271.7041409608,-0.0032076448876506847,-0.03259929732998623
2011-09,393824.778742234,0.00910410507237236,0.004547043750730673
2011-10,383957.8530362499,-0.0250541008046683,-0.03729670085287218
2011-11,382279.3383166949,-0.004371611900320982,-0.01763471753090573
2011-12,386400.6057064402,0.01078077462384619,-0.021060917434379878
2012-01,384339.5278168933,-0.005334044147727868,-0.029882687997235036
2012-02,387636.7194065592,0.008578851122585274,-0.019521548762639673
2012-03,395711.1344630941,0.020829850868865574,0.009175060803459756
2012-04,389628.2858202278,-0.015371942088815871,0.00826920374757334
2012-05,386127.2836135413,-0.008985492927743643,-0.007502512126791094
2012-06,388556.0951976347,0.00629018379992119,-0.0025341132988173642
2012-07,385335.2622609521,-0.008289235393526329,-0.015815803448056776
2012-08,378144.8898930915,-0.018660042493051643,-0.03107274782977676
2012-09,391616.8983844217,0.03562657820164916,-0.005606250487497633
2012-10,393389.3976436356,0.004526105146448245,0.02456401017143728
