Unnamed: 0,sales,MoM,YoY
2003-09,880396.4799159605,0.02922031899340927,0.017815718191257712
2003-10,883316.2893839536,0.003316471083882444,-0.005515001574890821
2003-11,900070.2368439343,0.01896709894443971,0.004759060488218171
2003-12,911797.8917710825,0.013029710845978926,0.042371169924629186
2004-01,929489.8813703018,0.01940341139071311,0.06433431490249664
2004-02,955751.412697526,0.028253703298531937,0.16121324251453828
2004-03,942854.2932823938,-0.013494219567754763,0.08505774294759405
2004-04,946144.9151837649,0.0034900640796948768,0.07083443692036527
2004-05,982638.3338275069,0.03857064394480636,0.10494294463068532
2004-06,1009733.3152451736,0.02757370691221484,0.13845157583755907
2004-07,1036610.6843742037,0.02661828497012997,0.1960921967952856
2004-08,1058826.9467364238,0.021431635518624814,0.2378129998689964
2004-09,1065488.8239964922,0.006291752661378824,0.2102374876580606
2004-10,1074264.7931073594,0.008236566084240948,0.21617228847503545
2004-11,1074305.3964220462,3.779637473666497e-05,0.19357951462661596
2004-12,1106253.4553414653,0.0297383397922244,0.21326608157940674
2005-01,1116382.2614591813,0.009155954332896954,0.20106983823573546
2005-02,1143313.950996501,0.024124075119321686,0.1962461533481763
2005-03,1172509.3483593569,0.0255357658650186,0.2435742794122051
2005-04,1175777.990879556,0.002787732588036773,0.24270391565882976
2005-05,1192938.937143441,0.014595396747516753,0.21401628256938168
2005-06,1226785.7093311783,0.028372594048095445,0.21496011947798527
2005-07,1257300.022859475,0.024873385218134425,0.2128951030622459
2005-08,1266182.7141917888,0.007064893955948338,0.19583537054330624
2005-09,1283905.2726937723,0.013996841295765172,0.2049917782131512
2005-10,1280430.65694274,-0.002706286690249416,0.1919134510952709
2005-11,1278345.8874921207,-0.0016281783314975318,0.1899278284830621
2005-12,1291171.1832872943,0.010032727386743991,0.16715674609011802
2006-01,1306146.7426551194,0.011598430604451426,0.16998163420108806
2006-02,1299221.5955675733,-0.0053019671231340215,0.13636468306468652
2006-03,1287352.7776029685,-0.009135329958412377,0.0979467066973132
2006-04,1303823.2634648224,0.012794073348349588,0.10890259349852303
2006-05,1313510.9818724096,0.007430238958800794,0.10107143037654964
2006-06,1317575.6576820593,0.00309451223914059,0.07400636285564333
2006-07,1339830.6574884728,0.016890870498902144,0.06564116211602243
2006-08,1340033.9086558574,0.00015169914664125983,0.058325859006224334
2006-09,1367671.6363373236,0.020624648005503454,0.06524341431186764
2006-10,1372240.064963476,0.0033402963875064358,0.07170197583362102
2006-11,1373333.7931963925,0.0007970385509372678,0.07430532427387115
2006-12,1364802.6670731658,-0.006211982961091156,0.057026895224231426
2007-01,1353970.9966624854,-0.007936437019066656,0.03661476344545278
2007-02,1350255.2454282867,-0.002744335915139895,0.03928017363228875
2007-03,1297506.292645731,-0.03906591213857813,0.007887127149147187
2007-04,1336745.5898958142,0.03024208627926628,0.02525060516522992
2007-05,1367041.9424605384,0.022664262215434272,0.04075410204170527
2007-06,1395309.2986045757,0.02067775337833377,0.058997478034217066
2007-07,1400424.190917203,0.0036657766974983455,0.04522477007826753
2007-08,1429335.8118722087,0.020644902553468517,0.06664152499389142
2007-09,1421493.6475310747,-0.005486579344053499,0.039353021415204914
2007-10,1422913.2261262343,0.0009986527886531869,0.03692732959528256
2007-11,1455475.2849395445,0.022884079095924825,0.05981174580432502
2007-12,1448088.569836815,-0.005075122318574099,0.061024135410181035
2008-01,1450645.160943211,0.0017654936028423942,0.07140046907875107
2008-02,1451221.1414669633,0.0003970512839803764,0.07477541478215201
2008-03,1464687.9149290177,0.009279614992682372,0.128848409623038
2008-04,1456852.8826422591,-0.005349284449539749,0.08985052477772237
2008-05,1464344.7006313382,0.0051424670797859395,0.07117759532356738
2008-06,1468839.7914247855,0.003069694445241744,0.052698346448164964
2008-07,1469092.225086114,0.00017185922031948134,0.04903373893015739
2008-08,1452935.4724852275,-0.010997779666242049,0.016510927954786814
2008-09,1440214.8706011001,-0.00875510449364203,0.013170106741272836
2008-10,1438546.5353860909,-0.0011583932710769185,0.010986832487612121
2008-11,1410839.7335744456,-0.019260274958160517,-0.030667337210712575
2008-12,1388926.0422590913,-0.015532374651679781,-0.04085560014080536
2009-01,1381034.0090423718,-0.005682111917120536,-0.047986339992047385
2009-02,1350517.509666555,-0.022096848575783645,-0.06939234064534938
2009-03,1340652.831840795,-0.00730436869951856,-0.08468362565429766
2009-04,1273131.8544526892,-0.05036425223925834,-0.12610815435005318
2009-05,1261117.5037599688,-0.009436847134647541,-0.13878371450639315
2009-06,1237171.2807470553,-0.018988098207755263,-0.15772210967474545
2009-07,1228052.2915064327,-0.007370838122847667,-0.16407406523817947
2009-08,1223352.3526653158,-0.0038271487896915923,-0.15801329389199414
2009-09,1233104.5436759323,0.007971694327778334,-0.1438051579336398
2009-10,1234618.7146655414,0.0012279339958438662,-0.14175962730730662
2009-11,1223270.417439453,-0.009191742431316263,-0.13294870542083093
2009-12,1216579.2511380434,-0.005469899546345358,-0.12408637024382195
2010-01,1235201.302626559,0.01530689551962672,-0.10559675247746804
2010-02,1235303.3499164884,8.261591832225967e-05,-0.085311118830672
2010-03,1225954.1403159674,-0.007568351207946633,-0.08555435740014783
2010-04,1236496.700673591,0.008599473675994673,-0.028775616328323924
2010-05,1237863.384915009,0.0011052874145747182,-0.018439295922567656
2010-06,1237202.3164597116,-0.0005340399137362395,2.508602740736165e-05
2010-07,1255281.2008502686,0.014612714630449553,0.022172434783240824
2010-08,1273793.2160087225,0.014747305341555885,0.041231672325239055
2010-09,1273803.3317978801,7.941468858962962e-06,0.033005140018885326
2010-10,1265634.43432099,-0.006412997417238886,0.02512169893994409
2010-11,1252027.3326129403,-0.010751210095946706,0.02350822415347964
2010-12,1254070.4852876412,0.001631875456294507,0.03081692714595197
2011-01,1272241.2555346861,0.014489432978623372,0.029986976883334293
2011-02,1263841.1167998654,-0.006602630356685291,0.023101829105625082
2011-03,1275445.4694835132,0.009181812910969978,0.04036964152247191
2011-04,1277695.1228000012,0.0017638177172709657,0.03331866725076327
2011-05,1276642.304267058,-0.0008239982403909217,0.031327301400640106
2011-06,1284738.4422224343,0.006341743437700442,0.03842227348777416
2011-07,1285559.1566576813,0.0006388183059482523,0.02412045666493201
2011-08,1313923.255489402,0.02206362786560856,0.031504359558784716
2011-09,1334396.8297234867,0.015582016794777553,0.04756895857705379
2011-10,1308426.9241803088,-0.019461905907374843,0.033811097974966835
2011-11,1287174.176804005,-0.016242976190373067,0.028071946414871318
2011-12,1286518.1903295731,-0.000509633028888623,0.025873908542301427
2012-01,1308406.5034854794,0.01701360565317711,0.028426407171958882
2012-02,1296284.62808545,-0.009264609559596182,0.025670561634941743
2012-03,1292424.0404561516,-0.0029781944070418342,0.013311875245841652
2012-04,1294809.4141950344,0.0018456587499262602,0.013394659719392354
2012-05,1316698.7069565845,0.016905416752131197,0.03137637109129288
2012-06,1323575.8347074245,0.0052230079018880105,0.030229804922631942
2012-07,1338424.8571144615,0.011218867871155558,0.041122728723138165
2012-08,1351335.3260419604,0.009646017001905484,0.02847355840324428
2012-09,1352462.4750107252,0.0008341001282532456,0.01353843540754074
2012-10,1346109.8470101447,-0.004697082631094918,0.02880017380675892
2012-11,1340408.9967880943,-0.004235055730936521,0.04135789929865519
2012-12,1350088.3442395686,0.007221189558312523,0.049412557387712004
2013-01,1350888.4066648593,0.0005926000536959907,0.03246842863147803
2013-02,1334185.0660850753,-0.012364707919155228,0.02923774391709188
2013-03,1357493.5984580584,0.017470239298494006,0.05034691089384325
2013-04,1371682.7283400309,0.01045244699355452,0.05937037011179558
2013-05,1385286.5048083577,0.00991758238786722,0.052090730771891636
2013-06,1423281.1478452606,0.02742728158039709,0.07533026104233452
2013-07,1453057.5300795485,0.020920941923081804,0.08564744771120436
2013-08,1449592.4744700913,-0.002384665120084728,0.07271115209866119
2013-09,1468076.9428498633,0.01275149306119916,0.08548441821886499
2013-10,1482426.6268140064,0.009774476762973494,0.10126720349504614
2013-11,1495754.6912264314,0.008990707648761864,0.11589424930045865
2013-12,1495591.7075439123,-0.00010896417940386982,0.1077732164159213
2014-01,1531743.1039496646,0.02417196900959073,0.1338783399076675
2014-02,1555955.7392410845,0.015807242891439532,0.1662218224393377
2014-03,1540723.8837189581,-0.009789388694022684,0.13497690557732733
2014-04,1554346.7551785829,0.008841864271450284,0.1331678405396315
2014-05,1555181.7760163492,0.0005372165734476297,0.12264269565774423
2014-06,1571848.638618457,0.010716986823752885,0.1043837972547561
2014-07,1578504.7811699726,0.0042345951053950346,0.08633329960690306
2014-08,1588616.4233333583,0.00640583562622532,0.09590553987532813
2014-09,1583389.9284771024,-0.0032899665265258005,0.07854696321528687
2014-10,1589631.7887215116,0.003942086615652984,0.07231734776506804
2014-11,1596154.613821644,0.004103355976152523,0.06712325435723067
2014-12,1613818.4024415822,0.011066464656356743,0.07905011394575312
2015-01,1641988.077708465,0.017455294365378515,0.07197354012858237
2015-02,1630988.511467272,-0.006698931856158108,0.04822294769309088
2015-03,1612787.6159639186,-0.01115942594039454,0.046772645641745436
2015-04,1623798.2037269468,0.006827053763336144,0.044682081599214614
2015-05,1654504.2199216804,0.018909995173203686,0.06386548854742169
2015-06,1652845.0853561594,-0.0010027986302746372,0.05152941876699568
2015-07,1672015.3892821462,0.01159836701928785,0.05923999041856831
2015-08,1680369.1523710126,0.004996223804167865,0.05775637698943825
2015-09,1702455.9955343427,0.013144042267239529,0.07519693343746202
2015-10,1670707.5957800457,-0.01864858759202892,0.0510028848402313
2015-11,1746729.5737129403,0.04550286245475554,0.09433607407917544
2015-12,1713723.431500348,-0.018895965757557254,0.061905991967632364
2016-01,1722680.458900209,0.0052266469811987895,0.04914309810602102
2016-02,1721641.8503577048,-0.0006029026086284973,0.05558183779533743
2016-03,1663820.9345933886,-0.03358475268959271,0.031642925655135816
2016-04,1699382.7002411212,0.021373553432553427,0.04654796164984831
2016-05,1695097.1044192528,-0.0025218544482419336,0.02453477241629165
2016-06,1691125.4733920721,-0.0023430109206288297,0.023160300003350898
2016-07,1696147.2524534676,0.0029694893373717326,0.01443279967756883
2016-08,1689496.557134832,-0.0039210601019548106,0.005431785480553897
2016-09,1690114.3114909015,0.00036564404553574015,-0.007249340996662634
2016-10,1685630.8140872284,-0.002652777609887247,0.008932274172258836
2016-11,1685733.7533061868,6.106866230615182e-05,-0.03492001356403307
2016-12,1689344.5297052397,0.002141961262845493,-0.014225692049833816
2017-01,1676778.0911479928,-0.007438647556066934,-0.026645897975484775
2017-02,1663475.2364920701,-0.007933580911004712,-0.03378554828552138
2017-03,1679182.8693785677,0.009442661088013391,0.00923292553049482
2017-04,1701574.7555812623,0.013334989661359264,0.0012899127076144712
2017-05,1714840.4585147656,0.0077961328998277235,0.011647329255675354
2017-06,1726153.7697388711,0.006597296656916996,0.020713008524754217
2017-07,1705126.4447613915,-0.012181605918376914,0.005293875455055996
2017-08,1682574.0644757352,-0.013226221641769342,-0.00409737008925104
2017-09,1701748.0290723105,0.011395614018661071,0.006883390964926185
2017-10,1696104.1548735516,-0.0033165157839705195,0.00621330643625817
2017-11,1669596.665597038,-0.0156284560711365,-0.009572738089570376
2017-12,1668623.0067008338,-0.000583170125017074,-0.01226601361654833
2018-01,1718233.0291046954,0.029731114940066306,0.024722972094846973
2018-02,1681165.2245781461,-0.021573211490331982,0.01063435613467889
2018-03,1680958.5349625347,-0.0001229442606769382,0.0010574581341602496
2018-04,1696818.699221202,0.009435190653897195,-0.002795091044022757
2018-05,1699771.188428047,0.0017400145390902286,-0.008787563887879156
2018-06,1696733.3797237237,-0.0017871868431496019,-0.017043898713379413
,Manhattan,,
,All Midtown,,
,All,,
1995-01,276412.1807655778,,
1995-02,266103.8905997014,-0.03729318345278998,
1995-03,282971.7214587706,0.06338814070344956,
1995-04,280081.3376920427,-0.01021439086502174,
1995-05,278607.0614473897,-0.005263743228311689,
1995-06,289209.2945726233,0.03805443074613391,
1995-07,299719.4539923749,0.03634101537187085,
1995-08,301410.4749698241,0.0056420127386600525,
1995-09,299562.3480548217,-0.00613159484648762,
1995-10,294338.7688165469,-0.017437369122633828,
1995-11,299124.3547724069,0.016258768680393443,
1995-12,303431.7558775682,0.014400034756242519,
1996-01,322810.1700755857,0.06386415997222293,0.16785797637969324
1996-02,331158.5413640101,0.025861549797113303,0.24447087420518046
1996-03,316729.3515429808,-0.0435718485822435,0.1192968325957926
1996-04,314713.1971979103,-0.00636554312143356,0.12364929342042165
1996-05,310853.3997137705,-0.01226449198351387,0.1157412812828864
1996-06,304552.411013091,-0.02026996875852527,0.05305194794358492
1996-07,300197.2250797541,-0.014300283878395216,0.0015940609827460597
1996-08,306018.2079222762,0.019390528479987342,0.015287235630790487
1996-09,314910.1543806559,0.029056919582504337,0.05123409675980195
1996-10,308611.9453636842,-0.02000001882873093,0.048492343039028496
1996-11,336144.1368281237,0.08921298050208049,0.12376050784592185
1996-12,325755.3014731962,-0.030905894872828018,0.07357023503049342
1997-01,333591.9619438043,0.02405689311936765,0.03339978993132098
1997-02,330559.7153909835,-0.009089687099030241,-0.001808275790079472
1997-03,314546.7677067253,-0.04844192119816604,-0.006891005919163584
1997-04,320540.9887616711,0.019056692582308358,0.018517785767007355
1997-05,344188.5803143226,0.07377400202079598,0.1072376259395802
1997-06,366288.1395495954,0.06420770617982408,0.20270970218604112
1997-07,357373.0893449215,-0.02433889946760559,0.19046100192957272
1997-08,316579.8308688314,-0.11414753850343262,0.034513054037744295
1997-09,327817.1188820151,0.03549590630061217,0.04098618073063976
1997-10,345616.934949593,0.05429800654792594,0.11990783293336292
1997-11,333886.0685386629,-0.03394181599533297,-0.006717559647977378
1997-12,352938.9563055327,0.05706403939002193,0.08344808114987279
1998-01,363183.0892853742,0.0290252260251298,0.08870455741542949
1998-02,355913.7770409026,-0.02001555815491096,0.07670039774789393
1998-03,355793.9248748485,-0.0003367449471907147,0.1311320331435768
1998-04,366382.022351908,0.0297590732635018,0.14301145624880007
1998-05,369047.0331526573,0.007273857990198084,0.0722233515581292
1998-06,388707.5295827449,0.053273687806494115,0.0612069778200226
1998-07,389450.8109190862,0.001912186617890388,0.0897597567655819
1998-08,409320.4294118315,0.05101958433686105,0.29294537901697626
1998-09,408041.8988396988,-0.0031235444904859078,0.2447241932675195
1998-10,388607.0641461749,-0.04762950753044848,0.12438663980065635
1998-11,397850.1228543982,0.023785102127599437,0.1915744930469552
1998-12,396932.3515108235,-0.002306826844717613,0.12464873718050695
1999-01,384634.0685884266,-0.03098332215952293,0.0590638163942625
1999-02,385790.9716634738,0.003007801881130589,0.0839450354267619
1999-03,378378.9948691782,-0.01921241640864801,0.0634779528691336
1999-04,390591.3380113225,0.032275425717980484,0.06607670186437686
1999-05,417895.8560536896,0.06990559028110255,0.13236476251748064
1999-06,404391.6164971928,-0.03231484438257226,0.04034932621779652
1999-07,432002.2415912107,0.06827694731453349,0.10926009005272076
1999-08,433484.369111767,0.003430832939887329,0.059034286987965874
1999-09,434884.9890939803,0.003231073787235417,0.0657851321901306
1999-10,459580.0888317255,0.056785357869430834,0.18263441721392384
1999-11,458216.8152333184,-0.00296634608751778,0.15173224516261552
1999-12,456865.05693011,-0.002950040806599663,0.1509897220298817
2000-01,457301.9586342653,0.0009563036120361356,0.1889273363447066
2000-02,450546.4720239164,-0.014772485625305863,0.16785125914488466
2000-03,475082.7242075976,0.05445887096498847,0.2555737254174324
2000-04,493639.1027478315,0.039059257671776086,0.26382501276441994
2000-05,502745.8373688252,0.018448162980406742,0.20304097321375306
2000-06,533212.4165650888,0.06060036092136279,0.31855457633798445
2000-07,543056.6253953305,0.01846207725929805,0.25706899898266466
2000-08,562890.2930689956,0.0365222828452314,0.29852500615509703
2000-09,616782.1391058257,0.095741295773641,0.4182649541222421
2000-10,598712.9907097894,-0.029295836001723138,0.302739185746159
2000-11,578041.2609607754,-0.03452694374395848,0.2615016336020839
2000-12,543159.5198901612,-0.0603447252409568,0.18888392021027856
2001-01,588293.1361806889,0.08309458757098588,0.2864435086559205
2001-02,578955.8090800893,-0.01587189536362643,0.28500797371543185
2001-03,586756.1469957632,0.013473114516404872,0.23506100537422925
2001-04,599276.481781606,0.02133822517232731,0.21399718629611453
2001-05,602243.8354744132,0.004951560394937493,0.19790914356709852
2001-06,606166.5599961103,0.00651351544114509,0.13682003862735634
2001-07,607565.7309741821,0.002308228580080174,0.11878891180434592
2001-08,617377.9185868663,0.016150001740472097,0.0967997248998429
2001-09,633851.1698798806,0.026682605252096314,0.027674327273485174
2001-10,636629.6963886803,0.004383562957415155,0.06333035405485288
2001-11,654029.7712833871,0.02733154766956325,0.1314586266667357
2001-12,618397.7901417082,-0.05448067153236635,0.13851965674239095
2002-01,604191.9743778777,-0.022971970453800058,0.027025367490103758
2002-02,586080.5851161536,-0.02997621621898061,0.012306251918233537
2002-03,614815.6449582115,0.049029195936191934,0.04782139583217848
2002-04,624209.0883784853,0.015278471680583603,0.04160451370084872
2002-05,622958.3410860099,-0.002003731306963963,0.034395546108461066
2002-06,626366.6925993819,0.0054712350547072575,0.033324392891949106
2002-07,616139.5943541555,-0.016327653379499818,0.014111828470354746
2002-08,644405.4821999391,0.0458757854628904,0.04377798881264972
2002-09,623237.0583858151,-0.032849540233358954,-0.016745431732936522
2002-10,624323.6063807324,0.00174339439591642,-0.01933005965281687
2002-11,620132.721072945,-0.006712681155983114,-0.051827992698140764
2002-12,632435.0639345192,0.01983824178844951,0.02269942424858007
2003-01,647556.9017829313,0.023910498817595327,0.0717734250768649
2003-02,705664.6425921147,0.08973379891279709,0.20404029840411986
2003-03,695716.5445079575,-0.014097486941693547,0.13158562280119734
2003-04,699216.3171991361,0.005030457761578511,0.12016362820909565
2003-05,697489.8486750259,-0.0024691479326827137,0.1196412387047976
2003-06,675564.9392966476,-0.03143401931946044,0.07854543876382714
2003-07,671868.545995513,-0.005471558818583744,0.09044858040615499
2003-08,672792.4763915708,0.0013751654271727534,0.044051447381734166
2003-09,645879.9144465668,-0.04000128254903457,0.03633104892606465
2003-10,647121.7361400402,0.0019226820120850086,0.03651652688814844
2003-11,664609.1900175749,0.0270234376329932,0.07172088721213954
2003-12,687798.2423033282,0.034891260358798304,0.08753970411504762
2004-01,697230.6365641943,0.013713897013284626,0.07670945154703057
2004-02,738268.4480116956,0.058858302110370575,0.04620297440412702
2004-03,727235.013118957,-0.014945017523712134,0.04530360656190924
2004-04,760358.5772788293,0.045547262662467565,0.08744398346510551
2004-05,760007.5592778011,-0.00046164797967351845,0.08963243081105167
2004-06,773135.0370890365,0.017272825317303342,0.14442741491879718
2004-07,796880.689555918,0.03071346055701629,0.18606637311049207
2004-08,809829.8383666605,0.016249796212226997,0.2036844447340891
2004-09,801483.690109928,-0.010306051791776127,0.2409175021283838
2004-10,801132.8644485007,-0.00043772027523003576,0.23799405847052515
2004-11,832741.1050033176,0.03945443004210802,0.25297861888021234
2004-12,835912.210656782,0.0038080330542249454,0.21534508122242849
2005-01,857063.6545801,0.025303427385872324,0.2292398090874621
2005-02,859827.4202039938,0.0032246911989843863,0.1646541613957373
2005-03,855795.7202118478,-0.004688964200733947,0.17678013953360286
2005-04,871432.3733195313,0.01827147850635757,0.14608080892335407
2005-05,889303.021988957,0.020507212282407258,0.17012391670685378
2005-06,914995.1567904665,0.028890191718957906,0.18348685921097752
2005-07,936795.3482335522,0.023825471950643214,0.17557792591963195
2005-08,941632.7221054445,0.005163746682788073,0.16275380023612884
2005-09,932857.450951812,-0.009319207954043396,0.16391320554990374
2005-10,927233.2079390208,-0.006029048711625351,0.15740253469357746
2005-11,937009.0474386173,0.010543021341228087,0.1252105147792415
2005-12,952282.608037154,0.016300334175308073,0.1392136589187265
2006-01,998532.2465774979,0.04856713558559456,0.165061942880669
2006-02,1012735.4963200236,0.014224127253984697,0.17783577555569496
2006-03,1018038.6597623359,0.005236474342592334,0.1895813869112664
2006-04,1018424.6742414937,0.00037917467618364675,0.16867895366570695
2006-05,1002276.4640215497,-0.015856067344372726,0.12703593627729234
2006-06,1010962.4652971328,0.008666272817313692,0.1048828595369744
2006-07,1024252.6348643675,0.013146056380370695,0.09335794290153898
2006-08,1007688.1737300198,-0.016172241662371856,0.07014991097259092
2006-09,1014209.4911222148,0.006471562892373718,0.08720736494884385
2006-10,1020529.3065031522,0.006231272174296754,0.10061772784378853
2006-11,1025126.6766324565,0.004504887904745347,0.09404138565653676
2006-12,992414.063855065,-0.0319108004142985,0.04214238029677975
2007-01,987434.9492754973,-0.005017174545296266,-0.011113609340145936
2007-02,981397.0172982949,-0.006114764300810482,-0.030944386896285536
2007-03,993662.8524850145,0.012498341619670228,-0.023943891564012002
2007-04,1021695.0437738968,0.028210968356900512,0.0032112041421608058
2007-05,1045214.9665404294,0.0230204921809698,0.0428409765770541
2007-06,1066561.971726853,0.02042355483779601,0.054996608022809916
2007-07,1070450.1432272904,0.003645518594800557,0.04510362657650413
2007-08,1074890.3006686564,0.0041479348379358525,0.06668940719020623
2007-09,1072096.8621563993,-0.002598812651411375,0.05707634521358361
2007-10,1080977.9222187556,0.008283822456576441,0.05923261128358059
2007-11,1092332.1051181532,0.010503621457959687,0.06555816955858251
2007-12,1099578.171591064,0.006633574568539302,0.10798326186523033
2008-01,1115793.3290243568,0.014746707284876147,0.12999173246099782
2008-02,1103789.4397928906,-0.010758165440872823,0.12471244596965647
2008-03,1115655.7562056694,0.010750525403654176,0.12277092115858745
